reaction_time,label
-3.7199999999999998,0
-3.66,0
-4.439999999999998,0
-0.7800000000000011,0
-0.6199999999999974,0
0.12000000000000455,0
-5.68,0
-4.640000000000001,0
0.7200000000000131,0
-2.799999999999997,0
0.8199999999999932,0
1.1799999999999926,0
0.4200000000000017,0
-2.719999999999999,0
-1.7800000000000011,0
-3.740000000000009,0
-10.180000000000007,0
0.8799999999999955,0
1.480000000000004,0
2.0,0
2.220000000000013,0
0.539999999999992,0
0.9399999999999995,0
4.299999999999999,0
0.120000000000001,0
-1.8399999999999999,0
1.2800000000000011,0
0.8999999999999986,0
-4.82,0
1.519999999999996,0
1.3599999999999994,0
0.6999999999999957,0
0.259999999999998,0
1.7800000000000011,0
2.1799999999999926,0
1.8799999999999955,0
2.9599999999999937,0
1.5999999999999943,0
0.8999999999999915,0
1.5,0
0.09999999999999432,0
-1.58,0
4.4,0
0.8800000000000008,0
-2.580000000000002,0
3.5,0
